1.62   -46.1265
1.621   -22.2277
1.622   -29.1288
1.623   -37.4405
1.624   -27.0289
1.625   -22.2006
1.626   -31.0337
1.627   -17.8386
1.628   -9.21094
1.629   9.96715
1.63   -14.1325
1.631   2.04918
1.632   9.84451
1.633   16.7458
1.634   10.8966
1.635   33.9582
1.636   16.0706
1.637   32.9476
1.638   32.0153
1.639   42.2243
1.64   51.7465
