2.5122  0.932217 2.02265
2.53659  1.05379 2.02265
2.56098  0.995188 2.02265
2.58537  0.892224 2.02265
2.60976  0.838929 2.02265
2.63415  0.877374 2.02265
2.65854  0.948238 2.02265
2.68293  1.10128 2.02265
2.70732  1.12745 2.02265
2.73171  1.13751 2.02265
2.7561  1.44231 2.02265
2.78049  0.937392 2.02265
2.80488  0.610992 2.02265
2.82927  0.306692 2.02265
2.85366  -0.00843399 2.02265
2.87805  0.397692 2.02265
2.90244  0.545594 2.02265
2.92683  0.58343 2.02265
2.95122  0.356357 2.02265
2.97561  0.485007 2.02265
3  0.539897 2.02265
3.02439  0.371794 2.02265
3.04878  0.523151 2.02265
3.07317  0.396341 2.02265
3.09756  0.156026 2.02265
3.12195  -0.227257 2.02265
3.14634  -0.218568 2.02265
3.17073  -0.513484 2.02265
3.19512  -0.37218 2.02265
3.21951  -0.058402 2.02265
3.2439  0.0516238 2.02265
3.26829  -0.234056 2.02265
3.29268  -0.0363721 2.02265
3.31707  0.418953 2.02265
3.34146  0.500629 2.02265
3.36585  0.475719 2.02265
3.39024  0.419008 2.02265
3.41463  0.190058 2.02265
3.43902  -0.203382 2.02265
3.46341  0.0409885 2.02265
3.4878  -0.312162 2.02265
3.5122  -0.30495 2.02265
3.53659  -0.226229 2.02265
3.56098  -0.379348 2.02265
3.58537  0.0213533 2.02265
3.60976  0.320117 2.02265
3.63415  0.294002 2.02265
3.65854  0.0964901 2.02265
3.68293  -0.186392 2.02265
3.70732  -0.154523 2.02265
3.73171  0.100962 2.02265
3.7561  -0.279265 2.02265
3.78049  0.247223 2.02265
3.80488  0.561082 2.02265
3.82927  0.486271 2.02265
3.85366  0.316984 2.02265
3.87805  0.225614 2.02265
3.90244  0.113003 2.02265
3.92683  -0.406416 2.02265
3.95122  -0.292418 2.02265
3.97561  -0.413699 2.02265
4  0.281646 2.02265
4.02439  0.416244 2.02265
4.04878  0.51847 2.02265
4.07317  0.726736 2.02265
4.09756  0.949106 2.02265
4.12195  0.811561 2.02265
