834   11.136 6.61897 20.1856 15.1196 8.93991 11.4699 15.1382 4.69841 12.3964 17.9316 11.8758 11.5422 11.41 11.9525 7.201 9.63191 5.04371 8.18533 8.31207 20.3584 9.99953 11.8317 5.71174 14.425 12.7227 16.8606 15.9472 9.85504 12.445 9.61083 16.4855 3.55718 16.4655 9.76264 15.1613 11.8576 13.6762 6.73499 11.866 16.2708 18.3848 9.64719 9.0403 7.6577 7.24682 9.55542 14.5529 14.7503 10.3875 18.9643 15.2289 7.05962 14.5051 11.2187 10.3536 14.8887 8.63912 10.8469 12.5385 13.8913 10.1699 9.07508 1.53229 4.24964 13.7424 4.65803 5.41961 8.70761 6.50231 7.62942 6.5677 9.43355 3.76166 6.30804 10.1598 18.4221 9.43351 6.75882 18.4964 15.7035 11.4758 8.83071 3.89488 18.5253 11.7027 11.0517 7.3819 10.6938 12.7922 6.52162 11.1254 8.97577 18.3358 11.9707 10.2544 6.01974 12.0773 10.7406 15.3049 13.9737 
835   10.792 6.71552 20.1589 14.9141 8.93821 11.1944 15.2871 4.94988 12.3814 17.8292 11.5707 11.6041 11.5644 11.8959 6.85156 9.99471 4.93437 7.78999 8.32943 20.2752 10.3071 12.0396 6.10019 14.6068 12.7711 16.9503 15.9341 9.69798 12.774 9.56055 16.5213 3.26882 16.4829 9.59072 14.817 11.8651 13.1735 7.13136 11.9687 16.3829 18.7375 9.80304 9.40483 7.55187 7.61944 9.38337 14.3779 14.3313 10.3793 19.2636 15.105 7.12075 15.1381 11.4871 10.971 14.8833 8.76943 11.1521 12.1639 13.7713 10.0985 9.31439 1.56614 4.03863 14.0379 5.03877 5.67035 9.13264 6.27228 7.88179 6.71184 9.59121 3.45743 6.48638 10.3444 18.584 9.38545 7.09572 18.412 15.7355 11.5732 8.79244 4.12306 18.0173 11.612 10.8496 7.80525 11.1501 12.956 6.80293 11.0284 9.05383 17.8465 12.1025 10.4401 6.23311 12.2848 10.8145 15.2897 14.1447 
836   10.9937 6.19404 20.2164 14.7242 8.96158 11.235 15.1371 5.38003 12.3622 17.7284 11.5564 11.8422 11.8745 12.0664 6.76799 10.1981 4.97651 7.80811 8.6392 20.6176 9.9748 11.8589 5.85858 14.8908 12.5571 17.0554 15.9308 9.10709 12.7862 9.62359 16.7113 2.89654 16.6071 9.25768 15.2342 11.6427 12.8322 7.13499 12.0193 16.9022 18.3315 10.1219 9.38889 7.6215 7.52967 9.52238 14.2782 14.3399 10.1965 19.2668 15.4448 6.76975 15.026 11.9918 11.1489 14.9956 8.80109 10.8763 12.5231 13.5668 10.1669 9.16223 1.87263 4.1584 14.4143 4.51272 5.74796 9.2992 6.24597 7.77529 6.41859 9.96503 3.76713 6.13517 10.7063 18.5152 9.515 7.69656 17.9038 15.7212 11.6957 9.06555 4.4598 18.3594 11.5019 10.3988 7.66213 11.3122 13.0265 6.55331 11.1458 9.04804 17.9355 11.9303 10.6607 6.03071 12.3206 11.2934 15.6291 14.0953 
837   11.2236 6.42731 20.4542 15.024 9.11509 11.0599 15.4394 5.01154 12.5954 17.7383 11.1982 11.6936 12.1886 12.151 6.82282 9.8723 4.84253 7.92774 8.57484 21.3068 10.1312 11.6209 6.07816 14.8743 12.4421 16.4195 15.9238 8.82464 12.7796 9.78326 16.8863 3.08974 16.86 9.33238 15.0679 11.5172 12.873 6.85446 11.6971 16.8853 17.9798 10.0058 9.60838 7.37375 7.27211 9.48486 14.4879 13.8319 10.0658 19.1983 15.2573 6.87508 14.7605 12.086 11.3196 15.1797 9.50362 10.8713 12.3349 13.6155 10.5428 9.55453 1.95945 3.91915 14.2664 4.56721 5.88544 9.70774 6.05893 7.47268 6.53404 9.93179 3.88108 6.10054 10.8425 18.3217 9.82661 7.60507 17.6993 15.199 11.7027 9.36469 4.33898 18.0631 11.6773 10.6972 7.50948 11.2663 12.8581 6.67031 11.3692 8.89488 18.1066 11.7486 10.8351 6.08221 12.6488 11.0269 15.2149 13.469 
838   11.6003 6.16861 20.3823 14.666 9.11091 10.7324 15.4344 5.26062 12.4749 17.8075 11.034 11.7015 12.2215 12.2116 6.86436 10.3685 4.80748 8.01998 8.6615 21.4549 9.77571 11.6625 5.96033 14.8163 12.5003 16.2691 15.8271 8.51261 12.7432 10.1396 16.9439 3.04937 16.819 9.46923 15.0669 11.5705 12.9115 7.08396 11.7033 17.365 18.0325 10.172 9.07155 7.73401 7.43313 9.56852 14.3518 13.7472 9.90463 19.172 15.3754 6.81464 14.9439 11.5529 11.4223 15.3251 9.4975 11.0379 12.3356 13.1485 10.7981 9.63278 2.12433 3.73034 14.6249 4.58596 5.56001 9.63819 5.79486 7.18686 6.5794 9.79044 3.63636 5.54968 10.7588 18.4177 9.63566 7.43905 17.9368 15.4965 11.7886 9.30059 4.51655 17.8486 11.7012 10.8772 7.96618 11.4785 13.287 6.92511 11.0254 9.00175 18.7084 11.5722 11.0785 6.35247 12.8038 11.5 15.1772 13.3485 
839   11.8114 6.33447 20.4847 15.1288 9.78716 10.7182 15.2602 5.48088 12.4726 17.4002 11.0243 12.0432 12.1144 12.8381 7.02009 10.432 5.07035 7.63176 8.09242 21.7401 9.52513 11.5949 6.30349 14.9651 12.7455 16.2417 15.9913 8.33632 12.9411 10.0252 17.0217 3.32447 16.7191 9.32909 14.7472 12.0294 13.0894 7.1748 11.3716 17.0644 17.9994 10.5122 8.91111 7.88723 7.89673 9.78689 14.7374 13.2427 9.91118 18.8543 15.9996 6.71453 14.9593 11.5879 11.369 15.1558 9.45993 10.844 12.7493 12.9683 10.6523 9.42887 1.92236 3.86476 14.2458 4.44386 5.37033 9.77703 6.14114 7.28972 6.66881 9.60616 3.55208 5.46768 10.4974 18.4053 9.84031 7.29477 18.1438 15.3707 11.5848 9.18704 4.47894 17.3044 12.0659 11.1705 8.26115 11.8095 13.5965 6.98688 10.569 8.96453 18.9737 11.4387 11.4753 6.70463 12.6081 11.017 15.3112 13.3082 
840   11.66 6.17868 20.6451 15.3842 9.8618 10.9415 15.6122 5.29214 12.4214 17.7035 11.3519 11.8462 12.3071 12.6999 7.23146 10.5544 4.97566 7.78255 8.25531 22.1008 9.59742 11.7991 6.43726 14.7732 12.8473 16.245 16.4627 8.38048 12.517 9.85715 16.9695 2.83636 16.793 9.37532 15.1688 12.4598 12.9463 7.13887 11.5818 17.4907 17.9562 10.5092 9.16801 7.87312 8.05764 9.042 14.8401 12.8779 9.45342 18.8426 15.9853 6.44297 14.6761 11.9196 10.9327 15.4681 9.61027 10.8501 13.0313 12.727 10.4491 9.50597 1.63572 3.65524 14.3528 4.74117 4.96929 10.2029 6.35863 6.94441 6.82022 9.45118 3.75912 5.81205 10.6557 18.0779 9.85124 7.53141 17.9451 15.18 11.2126 9.39859 4.29383 17.745 11.9709 11.5993 7.84501 11.6944 13.7631 6.77074 10.6279 9.16437 19.1163 11.1426 11.5124 6.60583 12.6173 11.1908 15.6869 13.48 
841   11.5468 6.12442 20.3735 15.097 10.212 10.8871 15.9508 5.74843 12.4727 17.339 11.2598 12.2266 12.1715 12.1882 7.41655 10.6758 5.0221 7.52919 8.44267 21.9382 9.5314 12.4442 6.11258 14.9005 12.9444 16.4691 16.4152 8.34865 12.4957 9.63457 16.9274 2.83724 16.2587 9.78657 15.5402 12.3177 12.8476 7.50594 11.4572 17.4122 17.9198 10.5923 9.32549 8.03273 8.06807 8.92443 14.7632 13.1509 9.8125 18.7595 15.9162 6.49113 14.6309 11.8296 10.7424 15.1474 9.51835 10.633 12.5341 13.2062 10.8261 9.30267 1.46531 3.83852 14.6262 4.4193 4.99637 10.0535 6.31354 7.07035 7.19556 9.44223 3.74212 6.25484 10.9309 18.0543 10.1898 7.69357 18.197 15.0332 11.4303 9.41212 4.39456 18.2348 11.717 11.8285 7.70833 12.1076 13.9229 6.62466 10.8204 9.05652 19.5377 11.1818 11.2344 7.08929 12.5127 11.1209 15.8366 13.3804 
842   11.5644 5.96067 20.4307 15.1597 10.463 10.9949 15.9313 5.93276 12.7803 17.4102 11.3976 12.1027 12.4343 11.9733 7.80254 10.7024 5.46281 7.62379 8.41405 21.979 9.733 12.1558 5.52545 14.846 12.9375 16.5303 16.3804 8.28909 12.6942 9.33459 16.9834 2.86666 15.9363 9.7661 15.2239 12.5897 12.8321 7.84612 11.252 17.7081 18.0201 10.8452 9.48804 8.34073 7.69682 9.09223 14.8122 13.3646 9.77834 18.322 16.066 6.46428 14.7933 11.7329 10.56 14.9116 9.81828 10.7199 12.3065 13.2932 11.152 8.85079 1.40198 3.716 14.6638 4.6643 5.19427 9.89966 6.32785 7.03432 7.60947 9.65764 3.44637 6.28887 10.7146 18.2374 10.1759 7.57507 18.3937 15.0772 11.8473 9.73395 4.37851 18.3028 11.2182 11.8343 7.35338 11.9131 13.9408 6.51296 10.8225 9.27165 19.2967 10.8939 11.149 7.62228 12.4894 10.9779 15.8644 13.4846 
843   11.696 6.08598 20.1366 15.043 10.3284 10.933 16.1074 6.06739 13.1961 17.5302 11.7402 12.5367 12.3726 11.7321 7.77967 10.6384 5.56017 7.68438 8.51049 21.8729 10.0263 12.2049 5.4088 14.89 13.3253 16.3416 16.2549 8.23702 12.8373 9.38118 17.4324 3.59405 15.9872 9.17423 15.3357 12.6621 13.0404 7.84306 11.2651 17.698 18.4323 10.7074 9.31078 8.61415 7.59848 9.27875 14.8356 13.4063 9.76133 18.6845 15.8939 6.40772 14.8976 11.2777 10.7507 15.0465 10.0379 11.0249 12.4512 13.105 11.3912 8.77778 1.47291 3.71564 14.8951 4.90691 4.98178 9.98519 6.3941 6.87582 8.04478 10.1955 3.3619 6.45081 11.0045 18.4953 10.3567 7.56575 18.4901 14.9982 11.5535 9.77757 4.10875 18.2313 11.05 11.9132 6.74054 11.8527 13.6303 6.38294 10.631 9.17112 19.3454 10.9191 11.175 7.72031 12.6735 10.907 15.7581 13.4123 
844   12.0618 6.07913 19.8222 15.1562 10.1766 11.2516 16.1915 5.95444 13.1052 17.682 11.7441 12.1144 12.3574 11.7176 8.04714 10.3612 5.29391 7.82198 8.47432 21.5841 10.4058 11.8964 5.49507 15.0683 13.3007 16.2458 16.7213 8.16078 12.5944 9.62705 17.0615 3.38313 15.9209 8.89341 15.4035 12.884 13.0114 7.94842 11.2925 17.8184 18.5804 10.7076 9.62557 8.32241 7.34759 9.3571 14.7605 13.7553 10.0574 18.618 15.8166 6.47686 14.5225 12.0023 10.7831 15.1619 10.3277 10.9962 12.4829 12.8883 11.1063 8.98849 1.57234 3.91337 14.7429 5.20441 5.24421 9.90266 5.96578 6.53172 8.27821 10.125 3.50117 6.1981 11.0468 18.4098 10.3735 7.3992 18.2089 15.1465 11.2543 9.59254 4.60308 17.9007 10.5827 11.934 6.73796 11.5668 14.0739 6.25098 10.3879 9.28936 19.4161 10.5156 11.284 8.04604 12.4113 11.1765 15.811 12.9923 
845   12.3005 6.36617 20.4579 14.9802 10.525 10.7905 16.0544 5.45877 12.9057 18.1144 11.7412 11.854 12.4594 11.721 8.15983 10.3271 5.1293 7.81695 8.68431 22.0476 10.7455 12.1923 5.36375 14.9157 12.8538 16.0711 16.4654 8.05468 12.5698 9.44753 17.1247 3.18874 16.1807 8.88189 15.827 12.8473 12.7086 7.88113 11.377 17.8717 18.3655 10.8064 9.29423 8.14993 7.42561 9.45518 15.0457 13.6408 10.0882 18.477 15.9346 6.42708 14.2006 12.0728 11.021 15.2769 10.4962 11.5282 12.9324 12.7648 11.1455 8.98346 1.4452 4.13563 14.5822 5.10598 4.98242 9.73413 6.09446 6.05916 8.19051 10.2397 3.57008 6.01765 10.9894 18.4155 10.361 7.72237 18.292 15.1896 11.5508 9.33798 4.61883 17.6252 10.7262 11.4886 7.17133 11.4666 14.1339 5.74209 10.3825 9.32713 19.4796 10.6265 11.417 8.2264 12.4101 11.0662 15.6113 13.1235 
846   12.4718 6.25284 20.4224 14.7209 10.5794 10.8706 16.1931 5.20457 12.665 18.1738 11.9688 11.82 12.5131 12.0046 8.53617 9.96053 4.85297 7.86488 8.3195 22.4714 10.7394 11.9538 5.55453 15.1166 12.4055 16.4074 16.3847 7.65931 13.0607 9.65438 16.9119 3.3077 16.4311 8.5283 16.1743 12.5902 12.4187 7.99544 10.9901 18.0406 18.2485 10.4866 9.5625 8.14734 7.43974 9.38982 15.2964 13.466 10.293 18.8734 15.8597 6.51381 14.4435 12.2043 11.2254 15.3373 10.4492 11.7055 12.5976 12.688 11.2921 9.06416 1.58776 3.98856 14.4657 5.19041 4.86439 9.55902 6.0871 6.34304 7.72684 10.2801 3.80398 5.85556 10.8924 18.6042 10.8671 7.57964 18.093 15.1438 11.2762 9.00929 4.49886 17.5505 10.8255 11.8226 7.60942 11.5746 14.1615 6.12398 10.2934 9.14589 19.1912 10.9362 11.3527 8.2078 12.2075 11.1452 15.8295 13.2262 
847   12.6347 6.53167 20.5681 14.4644 10.319 10.7561 16.389 5.26165 12.7178 18.3629 11.651 11.6688 12.6656 12.2081 8.35439 9.93707 4.62699 7.74728 8.5957 22.5913 10.9873 12.114 5.76166 15.2651 12.2188 16.0458 16.5702 7.44319 12.9858 9.57998 16.8876 3.03652 16.5329 8.66305 16.2618 12.6585 12.6463 7.83304 10.824 18.0827 18.0179 10.4475 9.79047 7.97328 7.50004 9.94002 15.744 13.5638 10.5053 19.4188 15.8496 6.7828 14.5114 12.2705 11.1241 15.4069 10.2524 11.5339 12.5444 12.7567 11.1125 9.39955 1.10532 4.00863 14.6816 5.61395 4.8749 9.46236 5.83507 6.38121 7.65226 10.4218 3.97425 6.14754 11.0528 18.6101 11.2012 7.80917 18.306 15.2243 11.4418 8.76036 4.3779 17.2949 10.9625 11.7008 7.7026 11.5019 14.1487 6.43115 10.2062 8.92429 19.4541 11.4789 11.793 8.04794 12.21 11.3165 15.8713 13.0844 
848   12.714 6.79187 20.6728 13.9235 10.6259 10.7512 16.6307 5.39858 12.6003 18.5993 11.3881 11.2283 12.8644 12.2166 8.41391 10.4156 4.82547 7.80089 8.20461 22.118 10.9271 12.1207 5.62541 15.2819 12.297 16.2337 16.4489 7.45429 13.0906 9.6655 17.3904 2.812 16.5618 8.2879 16.1394 12.5556 12.7585 7.96894 10.7534 17.5489 17.6645 10.558 10.1416 8.11875 7.51728 10.103 15.8145 13.8929 10.5462 19.6089 15.9224 6.3573 14.7188 12.3839 11.3929 14.8322 10.2905 11.6908 12.3544 12.9259 10.9758 9.44775 1.22463 3.871 14.8592 5.77953 5.03003 9.65424 6.16183 6.82666 7.68003 10.5684 3.84713 6.63041 10.8141 19.0053 11.1817 8.18761 17.951 15.799 11.513 8.98991 4.55068 17.2317 10.8676 11.6792 7.48724 11.5648 14.4814 6.56587 10.4835 8.94403 19.5337 11.498 11.776 8.50729 12.1787 11.499 15.6709 12.9435 
849   12.319 7.3095 21.1199 14.3103 10.5534 10.5976 16.6675 5.63211 13.0055 18.6163 11.4983 11.1755 12.6218 11.9673 8.60993 10.5308 4.86178 7.85237 8.11412 22.2594 10.3232 12.5449 6.01096 15.4177 12.8567 15.8661 16.0493 7.3069 13.1706 9.89262 17.4525 2.83245 16.6212 8.53948 16.1238 12.6771 12.4411 7.95845 10.9828 17.4307 18.1409 10.9273 10.0054 8.03028 7.73978 10.2951 15.6805 13.781 10.3202 19.7726 16.1711 6.49735 14.7235 12.4046 11.496 15.0213 10.6172 11.7573 12.8242 13.0725 11.2033 9.97147 1.4887 3.59374 14.7092 5.62116 4.94165 9.51263 6.07974 7.15628 7.56633 10.3993 3.75548 6.48382 10.9724 19.0578 11.6772 7.99345 17.7644 16.0921 11.6378 9.10802 3.96791 17.6722 11.1264 12.0329 7.83594 11.6824 14.7402 6.68537 10.1475 8.64978 19.615 10.9951 11.6983 8.21899 12.0562 11.4199 15.7702 12.8043 
850   12.0401 7.01283 21.0579 13.9257 10.723 10.6912 16.6752 5.51833 12.955 18.6094 11.5952 10.8212 12.6508 11.9279 8.25972 10.8526 4.55247 8.30288 8.38045 21.813 10.3157 12.1874 6.11476 15.5833 12.6357 15.3922 15.4632 7.44004 12.8628 9.47009 16.6367 2.77886 16.4522 8.40179 15.5892 12.8482 12.6727 7.69742 11.2815 17.7479 18.1942 11.0303 10.0392 8.2421 7.8178 9.89907 15.7292 13.7118 10.2383 19.9655 16.4021 6.66948 14.9992 12.7076 11.3506 15.3482 10.822 11.7756 13.3443 13.102 11.1568 10.1952 1.48331 3.60833 14.6125 5.45031 4.89911 10.058 6.32994 7.04106 7.99699 10.5984 3.72272 6.82035 11.3022 19.1559 11.5017 7.75601 17.6305 15.7439 11.9361 9.08643 4.28244 17.5686 11.4731 11.8308 7.65116 11.4436 15.0392 6.59873 10.431 8.86199 19.6637 10.5049 11.9296 7.9556 12.0368 11.6971 15.6361 12.8384 
851   12.2401 6.96985 21.2841 13.7992 11.2266 10.5808 16.2357 5.58922 13.0161 19.0447 11.4482 10.8969 13.177 12.3208 8.2434 10.9811 4.80522 8.94232 8.24835 21.5431 10.4508 12.3855 6.1341 15.2055 13.1835 15.5949 15.7616 7.38336 12.803 9.36629 16.2579 3.33062 16.2966 8.91885 15.4968 13.0243 12.8572 7.41858 10.8803 17.9094 18.0086 11.2022 10.106 8.1806 7.75727 10.0086 15.9562 13.8428 9.93769 19.6284 16.5567 6.18267 15.0674 12.8401 10.9214 15.586 11.0001 12.0947 12.5363 13.3752 11.1369 9.88699 1.8036 3.914 14.8862 5.90772 5.59149 9.92402 6.33792 6.92243 7.50363 10.525 3.67827 6.66524 11.5654 19.1665 11.7663 7.80885 17.8241 15.7699 12.218 8.93298 4.51203 17.5059 11.9384 11.6742 7.71881 11.6018 15.1716 6.60743 10.3135 9.14224 20.1046 10.0246 12.0296 7.53407 11.6821 11.437 15.794 13.5069 
852   12.289 7.086 21.3132 14.2377 10.9824 10.385 16.1824 5.61401 12.8956 18.843 11.1708 10.8797 13.367 12.3463 8.26234 10.5429 4.85415 9.33625 8.1684 21.6191 10.3385 12.5151 5.79067 15.358 13.3396 15.5317 15.8627 7.46653 12.9762 9.61417 16.3775 3.20739 16.7369 9.0181 15.6102 12.651 12.9718 7.86632 10.9382 17.4413 18.0798 10.6298 10.4675 8.25312 7.87062 10.2774 16.157 14.0892 10.2257 19.6565 16.351 6.29093 15.3012 12.9524 10.6923 15.3353 10.5473 12.4608 12.5345 13.506 10.6578 10.0997 2.1406 3.79855 14.8637 5.98128 5.16826 10.209 6.58829 6.60802 8.0341 10.775 3.86594 6.60853 11.3878 18.7155 11.9641 7.64747 17.8925 15.9217 12.1821 8.94089 4.25994 17.4742 11.456 11.9956 7.8751 11.1151 15.2459 6.24882 10.1226 8.98823 20.1044 10.2542 11.8228 7.49664 11.3325 11.102 16.003 13.8168 
853   12.0523 7.47781 21.368 14.3687 10.9152 10.5413 16.3156 5.15578 12.8676 18.6703 11.1994 11.0292 12.9769 12.6335 8.29685 10.1348 5.12693 9.10987 8.05873 21.5241 10.1424 12.6818 5.73923 15.0647 13.5087 15.2776 15.8546 7.64886 13.1353 9.48644 16.251 3.66647 16.9101 9.11271 15.7648 12.4944 13.3341 7.74416 11.1905 17.5084 18.2564 10.6419 10.2108 8.08608 7.28148 10.6297 15.6548 14.12 10.1553 19.5329 16.1417 6.60036 15.3427 12.8694 10.616 15.2772 10.0056 12.52 12.6299 13.7485 10.8076 10.6438 2.41452 3.80219 14.6103 5.99401 4.66878 10.3106 6.69889 6.71635 8.0551 10.5908 3.61458 6.72681 10.9219 18.7226 11.6263 7.65774 17.7738 15.98 11.8594 8.94647 4.2433 17.3187 11.2801 11.9235 8.06306 11.1815 14.9225 6.5241 9.68797 8.86862 20.1795 10.1997 11.8901 7.64128 11.3316 11.1374 15.8037 13.9687 
854   11.8813 6.94028 21.0946 14.2757 10.7912 10.5748 16.613 5.28784 13.2437 18.7472 11.1289 11.1187 13.1991 12.744 8.33528 10.1542 5.42444 8.60205 8.27333 21.5322 10.0213 12.9014 5.66706 15.1563 13.3689 15.5147 15.9844 7.98508 13.3359 9.82506 16.6679 3.77553 17.4385 9.03409 15.6565 12.9057 13.5185 7.71078 10.7739 17.482 18.4052 10.4443 9.7482 8.43962 7.0399 10.4812 15.7517 14.4679 10.267 19.2856 16.2216 6.98073 15.1397 12.7265 10.8399 15.2242 10.3213 12.5668 12.5088 13.6531 10.547 11.0218 2.1926 3.53233 14.3155 5.95026 4.3042 9.94929 7.17855 6.36137 8.66076 10.642 3.7357 7.05138 10.8391 18.6267 11.7886 7.34266 17.7851 16.1158 11.9883 8.85863 4.31721 17.4867 11.4203 12.1778 7.59517 10.9422 14.9249 6.70263 9.32222 8.5813 19.965 10.6793 11.7571 7.70077 11.2409 11.4935 15.377 14.0536 
855   12.4078 6.66206 21.3701 14.0089 10.9068 10.727 16.6173 5.15762 12.9976 18.5171 10.8656 11.5277 13.2951 12.6684 8.66319 10.3863 5.19155 9.11437 8.48865 21.6233 9.84838 12.5463 6.08361 15.3673 13.2286 15.3457 15.8012 7.87905 13.3002 9.45339 16.5685 3.81754 17.6369 9.26002 15.7466 13.0888 13.6174 7.83856 10.576 17.1894 18.6347 10.7245 9.8468 8.47678 7.44957 10.4276 16.0251 14.2944 10.0688 19.1152 16.4386 7.13289 14.7634 12.891 10.9947 15.0873 10.6276 12.575 12.2535 13.7707 10.6179 10.792 2.28532 3.51588 14.1085 6.06754 4.42939 9.95393 7.19853 6.45053 8.60254 10.427 3.47556 6.72266 10.587 18.6363 11.3329 7.19557 17.7514 16.2857 12.1161 8.87852 4.45939 17.6802 11.5695 12.1019 7.18963 10.8924 14.8704 6.73404 9.43696 8.59727 20.2431 10.9171 11.8132 7.41846 11.2087 11.7136 15.3347 14.0377 
856   11.986 6.57134 21.2849 14.1349 10.9704 10.4054 16.72 4.93721 13.1199 18.8855 11.1149 11.6355 13.4045 12.8519 8.63212 10.235 5.10414 9.55718 8.66137 21.6198 10.3739 12.6619 6.24581 15.0025 13.0918 15.5014 15.4743 8.21324 13.3654 9.22126 16.0219 3.78954 17.7326 9.66937 15.8918 13.5395 13.8477 7.88265 10.3407 17.5899 18.9147 10.6781 9.66825 8.52185 7.75443 10.502 16.0607 14.2687 9.60312 19.0592 16.3538 6.94537 14.9204 12.9352 11.1001 14.964 10.6025 12.6946 12.5208 13.912 10.2934 11.0061 2.31251 3.11525 14.1747 5.80966 4.52959 10.1465 7.60333 6.59956 8.66173 10.4909 3.92438 6.89084 10.881 18.8836 10.939 7.23409 17.7821 16.3071 12.0157 8.82139 4.59968 17.8873 11.3317 12.2818 7.43629 11.079 14.8161 6.92396 9.22831 8.78607 20.3717 11.2097 11.7028 6.84196 11.0882 11.6251 15.454 14.0551 
857   12.2106 6.61904 20.9163 14.196 10.7324 10.697 17.1173 5.29941 13.3012 18.9673 11.1751 11.4903 13.6096 13.1737 8.85628 10.3192 5.09539 9.53384 8.87481 21.6405 10.356 12.6857 6.11834 15.0255 13.119 15.4145 15.3167 8.0421 13.2779 9.46145 15.8151 3.61017 17.4268 9.41243 16.0692 13.4474 13.7007 7.89754 10.1382 17.8042 18.9004 10.8994 9.84628 8.54368 7.72491 10.3457 16.2385 13.997 9.61725 19.3986 16.1019 7.45814 15.0979 12.4852 11.2618 15.198 10.3752 13.0193 12.6361 14.2793 10.2309 10.6031 2.62729 3.24557 14.3796 5.79115 4.58963 10.5494 7.4823 6.59849 8.55483 10.5335 3.49908 7.05717 10.9088 18.383 11.1518 7.00484 17.8607 16.0355 11.9882 8.71536 4.34367 17.9126 11.3565 12.2615 7.43073 11.2022 14.3502 6.73521 9.59012 8.96626 20.7156 11.3059 11.5191 6.76896 11.197 11.2345 15.294 14.0209 
858   12.3864 6.60233 21.3015 14.2874 11.094 11.1171 16.893 5.20841 13.1779 19.3686 11.4009 11.4222 13.4205 13.1671 8.78513 10.3484 4.85363 9.26817 8.79672 21.6896 10.6057 12.8377 6.47446 14.8686 13.4363 15.4258 15.3528 7.98497 12.7948 9.58217 15.8802 3.71982 17.5535 9.37929 16.0428 13.5782 13.2741 8.0825 10.1859 18.1075 18.7771 10.3486 9.73633 8.68402 7.8747 10.0569 16.5374 13.8102 9.67197 19.3581 16.0015 7.0784 14.5242 12.4014 11.1033 14.6671 10.7133 12.9948 12.731 14.5442 9.8992 10.5541 2.73182 3.26761 14.1831 5.71239 4.81541 10.6041 7.55613 6.24038 8.73829 10.3491 3.69334 7.15299 11.0562 18.8761 11.385 7.16598 17.7488 15.982 11.7927 8.86449 4.35838 18.2537 11.4191 11.982 7.73163 11.2473 14.6413 6.65972 9.98564 9.20484 20.6573 11.1258 11.823 6.30131 11.2198 11.4629 15.3886 14.0049 
859   12.3011 6.43572 21.2275 14.6299 11.3896 10.863 16.7995 4.9354 13.5278 19.5475 11.5252 11.5348 13.3466 12.9606 8.8599 9.99484 4.99504 8.94048 8.75706 21.9746 10.4546 12.6918 6.22965 14.7228 13.1722 15.6567 15.3783 8.05605 12.2565 9.52326 15.3225 3.64881 17.2833 9.67499 16.3904 13.5822 13.3947 7.71578 10.3511 18.2537 18.3556 9.96311 9.82146 8.81759 7.74874 10.0032 16.2693 14.1093 9.48962 19.2195 16.2416 6.9398 14.1073 12.3031 11.1286 14.3605 10.7688 12.6031 13.1761 14.6908 10.7354 10.6622 3.00943 3.47424 14.2816 5.54144 4.80833 10.781 7.55223 6.49352 8.7664 10.3185 3.84218 7.22351 10.6493 18.4736 11.4607 7.28632 17.9436 15.8903 11.7745 8.59307 4.2385 17.9845 11.5417 12.0294 8.01529 11.3092 14.8136 6.72725 10.2098 8.8913 20.5878 11.1322 11.8706 6.52402 11.3408 11.7 15.5524 13.7662 
860   12.0625 6.59414 21.3395 14.453 10.9578 10.7024 17.2421 5.10159 13.996 19.1437 11.7427 11.5813 13.341 13.4321 8.70214 9.99701 5.18187 8.61023 8.85612 21.9905 10.1363 12.8153 5.96936 14.792 13.3217 15.5183 15.5405 8.12578 12.3746 9.44878 15.3748 3.32892 17.4624 9.71289 16.7485 13.1064 13.5542 7.93007 10.0426 18.6574 18.0686 9.88797 10.2095 8.72774 7.82777 9.89768 16.2444 14.2112 9.58831 18.9435 15.8989 7.06403 13.8759 11.8931 10.7981 14.7701 10.6931 12.4813 12.9743 14.5329 10.7296 10.3995 3.15572 3.40468 14.6341 5.58618 5.05486 10.5489 7.32066 6.91753 8.14167 10.2396 3.67539 7.46186 10.5608 18.2468 11.4909 7.44698 18.189 15.9501 11.4662 8.42275 4.71515 18.0909 11.6092 12.2885 7.99002 11.2671 14.8787 6.79725 10.5745 8.78873 20.7186 11.0262 11.8053 6.315 11.3725 11.6312 15.5893 13.5492 
861   11.8078 6.93456 21.3079 14.5232 10.9015 10.8652 17.7141 5.10269 14.1185 18.6976 11.5185 11.3114 13.459 13.3988 8.67978 10.2996 5.1398 8.20552 8.91242 22.0812 10.4034 13.0259 5.79365 15.1539 13.1904 15.5473 15.3116 8.18374 12.1678 9.74993 15.4245 3.0091 17.426 9.8032 16.2694 13.0471 13.5925 7.8919 9.7772 18.681 18.1295 9.59391 10.1937 8.66268 7.5318 10.0498 16.1299 13.8646 9.64355 18.9554 15.5519 7.18738 14.119 11.8218 10.7778 14.8532 10.5892 12.4919 12.9462 14.6531 10.7829 10.3466 3.02002 3.33946 14.5702 5.65581 5.25508 10.3396 7.70223 7.02344 8.55046 10.5122 3.38873 7.38157 10.6139 18.0069 11.5221 7.2656 18.5036 15.6188 11.6448 8.50418 4.43051 17.6442 11.3959 12.1776 8.49216 11.4118 14.6967 7.12628 11.0176 9.00836 20.4156 10.9377 11.3817 6.45379 11.6281 11.4407 15.56 13.9616 
